eintrag,haus,lage,jahr,hypothek,typen,std-geb,gebühr,verhältnis,std-preis,preis,original
GB-E 0004-1,keine_id,Landskron,1474,,erbe ,72,72 d.,,,,
GB-E 0004-2,keine_id,Färberstraße / St. Dorothea,1474,,,,0,,,,
GB-E 0004-3,keine_id,vor Kernertor,1474,,,360,12 s.,,,,
GB-E 0005-1,keine_id,Alter Rossmarkt,1474,,,72,72 d.,,,,
GB-E 0005-2,keine_id,Graben / unter den Schlossern,1474,ja,,72,72 d.,,,,
GB-E 0005-3,keine_id,vordere Peckenstraße,1474,,,72,72 d.,,,,
GB-E 0006-1,keine_id,vordere Peckenstraße,1474,,,72,72 d.,,,,
GB-E 0006-2,keine_id,Alter Kohlmarkt / #St. Michael,1474,,,,,,333,250 UG,umb dritthalb hundert ungrisch guldein  
GB-E 0006-3,keine_id,vor Werdertor,1474,,,216,7 s. 6 d.,,,,
GB-E 0007-1,keine_id,vor Werdertor,1474,,,180,6 s.,120,90,90 tl.,umb Newnczigk phunt phenning  
GB-E 0007-2,keine_id,Walichstraße,1474,,kauf ,130,4 s. 10 d.,120,65,65 tl.,umb funfundsechczig phunt phenning  
GB-E 0007-3,DB1020,Wiltwerkerstraße,1474,,,72,72 d.,,,,
GB-E 0007-4,keine_id,Alter Rossmarkt,1474,ja,,72,72 d.,,,,
GB-E 0008-1,keine_id,Lichtensteg,1474,,,170,5 s. 20 d.,,,,
GB-E 0008-2,keine_id,St. Johannsstraße,1474,,,216,7 s. 6 d.,,,,
GB-E 0008-3,keine_id,St. Johannsstraße,1474,,,72,72 d.,60,18,18 tl.,umb Achczehen phunt phenning  
GB-E 0009-1,keine_id,Riemergasse,1474,,,144,4 s. 24 d.,,,,
GB-E 0009-2,DB7022,Wollzeile,1474,,,,,,,,
GB-E 0009-3,DB7022,Wollzeile,1474,,,500,2 tl. 20 d.,127,266,200 G,umb zway hundert guldein  
GB-E 0010-1,keine_id,Stephansfreithof,1474,,,288,9 s. 18 d.,,,,
GB-E 0010-2,keine_id,Fischerstiege,1473,,,144,4 s. 24 d.,,,,
GB-E 0010-3,keine_id,Fischerstiege / Laurenzerinnen / St. Jakob,1474,,,144,4 s. 24 d.,,,,
GB-E 0011-1,DB1057,Wiltwerkerstraße,1474,,,72,72 d.,,,,
GB-E 0011-2,DB5563,Hühnergässchen,1474,,,72,72 d.,,,,
GB-E 0011-3,keine_id,Greut / vor Stubentor,1474,,,504,2 tl. 24 d.,,,,
GB-E 0011-4,keine_id,Greut / vor Stubentor,1474,,kauf ,200,6 s. 20 d.,,,,
GB-E 0012-1,keine_id,Greut / vor Stubentor,1474,,,200,6 s. 20 d.,,,,
GB-E 0012-2,keine_id,Fischergasse,1474,,,180,6 s.,120,90,90 tl.,umb Newnczig phunt phenning  
GB-E 0013-1,keine_id,vor Werdertor,1474,,,,,,,,
GB-E 0013-2,keine_id,,1474,,,,,,,,
GB-E 0013-3,keine_id,Strauchgasse,1474,,,300,10 s.,120,150,150 tl.,umb anderthalb hundert phunt phenning  
GB-E 0014-1,keine_id,Alter Kohlmarkt,1474,,,360,12 s.,,,,
GB-E 0014-2,keine_id,Alter Kohlmarkt,1474,,kauf ,,,,,na,umb ain Summa gelts  
GB-E 0014-3,keine_id,Alter Kohlmarkt,1474,,,144,4 s. 24 d.,,,,
GB-E 0014-4,keine_id,Alter Kohlmarkt,1474,,,144,4 s. 24 d.,,,,
GB-E 0015-1,keine_id,Lichtensteg,1474,,,72,72 d.,,,,
GB-E 0015-2,keine_id,Lichtensteg,1474,,,2330,9 tl. 5 s. 20 d.,127,1242,932 UG,umb Newn hundert und zwenunddreissig ungrisch guldein  
GB-E 0015-3,keine_id,Salzgries,1474,,,364,12 s. 4 d.,,,,
GB-E 0016-1,keine_id,Kienmarkt,1474,,,72,72 d.,,,,
GB-E 0016-2,keine_id,Kienmarkt,1474,,,144,4 s. 24 d.,,,,
GB-E 0016-3,keine_id,Mietstatt / vor Kernertor,1474,,kauf ,80,80 d.,120,40,40 tl.,umb virczig phunt phenning  
GB-E 0017-1,keine_id,Kienmarkt,1474,,,,,,,,
GB-E 0017-2,DB6000,Scheffstraße,1474,,,144,4 s. 24 d.,,,,
GB-E 0017-3,DB5563,Hühnergässchen / Münzerstraße,1474,,kauf ,400,13 s. 10 d.,120,200,200 tl.,umb zwayhundert phunt phenning  
GB-E 0017-4,keine_id,Neuer Markt,1474,,,,,,,,
GB-E 0018-1,keine_id,Wollzeile,1474,,,72,72 d.,,,,
GB-E 0018-2,keine_id,Wollzeile,1474,,,,,,,,
GB-E 0018-3,DB5032a,Schiltergasse / unter den langen Tuchlauben,1474,,,72,72 d.,,,,
GB-E 0019-1,keine_id,Roter Turm,1474,ja,,72,72 d.,,,,
GB-E 0019-2,keine_id,Alter Rossmarkt / St. Stephan,1474,,,,,,,,
GB-E 0019-3,keine_id,Alter Rossmarkt / St. Stephan,1474,,kauf ,1000,4 tl. 40 d.,127,533,400 UG,umb vier hundert ungrisch guldein  
GB-E 0020-1,DB5503a,Münzerstraße,1474,,,72,72 d.,,,,
GB-E 0020-2,keine_id,Brandstätte / St. Stephan,1474,,,72,72 d.,,,,
GB-E 0020-3,DB5012,Hohe Brücke / Tiefer Graben,1474,ja,kauf ,256,1 tl. 16 d.,136,146,110 UG,umb hundert und zehen ungrisch guldein  
GB-E 0021-1,DB5303b,Judenplatz,1474,,,72,72 d.,,,,
GB-E 0021-2,DB6000,Scheffstraße,1474,,,,,,,,
GB-E 0021-3,DB5100,hinter St. Pankraz,1474,,kauf ,240,1 tl.,130,130,98 UG,umb Achtundnewnczig ungrisch guldein  
GB-E 0021-4,DB1069,Wiltwerkerstraße,1474,,kauf ,202,6 s. 22 d.,128,108,81 UG,umb Ainundachczig guldein ungrisch  
GB-E 0022-1,keine_id,Fischhof,1474,,,72,72 d.,,,,
GB-E 0022-2,DB5489a,unter den langen Tuchlauben,1474,,,144,4 s. 24 d.,,,,
GB-E 0022-3,DB5489b,unter den langen Tuchlauben,1474,,,72,72 d.,,,,
GB-E 0023-1,keine_id,Petersfreithof,1474,,,72,72 d.,,,,
GB-E 0023-2,DB5522,Am Gestade,1474,,,72,72 d.,,,,
GB-E 0023-3,DB1060,Wiltwerkerstraße,1474,ja,,72,72 d.,,,,
GB-E 0024-1,keine_id,Alter Rossmarkt / Raubergäßchen,1474,,,72,72 d.,,,,
GB-E 0024-2,DB1146,St. Pankraz,1474,ja,,260,1 tl. 20 d.,120,130,130 tl.,umb hundert und dreissig phunt phenning  
GB-E 0024-3,DB9004b,Petlpuhl / vor Schottentor,1474,ja,kauf ,80,80 d.,120,40,40 tl.,umb virczig phunt phenning  
GB-E 0024-4,keine_id,Lichtensteg,1474,,,144,4 s. 24 d.,,,,
GB-E 0025-1,keine_id,Fischhof,1474,,kauf ,,,,713,535 UG,umb funfhundert und funfunddreissig ungrisch gulden  
GB-E 0025-2,DB5486,unter den langen Tuchlauben,1474,,kauf ,1950,8 tl. 30 d.,114,933,700 UG,umb Siben hundert ungrisch guldein  
GB-E 0025-3,DB5210,Wiltwerkerstraße / Schwibbogen,1474,,,,,,,,
GB-E 0025-4,DB5210,Wiltwerkerstraße / Schwibbogen,1473,,kauf ,480,2 tl.,200,400,400 tl.,umb vier hundert phund phenning  
GB-E 0026-1,DB5210,Wiltwerkerstraße / Schwibbogen,1474,,,800,3 tl. 80 d.,120,400,400 tl.,umb vier hundert phunt phenning  
GB-E 0026-2,DB5424,Hoher Markt / Taschnerhaus,1474,,,144,4 s. 24 d.,,,,
GB-E 0026-3,DB5424,Hoher Markt / Taschnerhaus,1474,,,72,72 d.,,,,
GB-E 0027-1,DB0070,Bognergasse / Refelbühel,1474,,,380,12 s. 20 d.,120,190,190 tl.,umb hundert und Newnczig phunt phenning  
GB-E 0027-2,keine_id,Kienmarkt,1474,,,72,72 d.,,,,
GB-E 0027-3,keine_id,Alter Fleischmarkt,1474,,,875,3 tl. 5 s. 5 d.,127,466,350 UG,umb drew hundert und funfczig ungrisch guldein  
GB-E 0027-4,keine_id,Roter Turm / Stadtgraben / Werd,1474,,,450,15 s.,,,,
GB-E 0028-1,DB5102,hinter St. Pankraz,1474,,,360,12 s.,128,193,145 UG,umb hundert funfundvirczig ungrisch guldein  
GB-E 0028-2,keine_id,Lichtensteg,1474,,,72,72 d.,,,,
GB-E 0028-3,DB5103,hinter St. Pankraz,1474,,kauf ,300,10 s.,120,150,150 tl.,umb anderthalb hundert phunt phenning  
GB-E 0028-4,DB7001,Fischerstiege / Würffel,1474,,kauf ,830,3 tl. 3 s. 20 d.,120,415,415 tl.,umb vir hundert und funfczehen phund phenning  
GB-E 0029-1,keine_id,Kernerstraße,1474,,,,,,,,
GB-E 0029-2,keine_id,Kernerstraße / Weihenburg,1474,,,500,2 tl. 20 d.,127,266,200 UG,umb zway hundert guldein ungrisch  
GB-E 0029-3,keine_id,Laimgrube / vor Widmertor,1474,,kauf ,120,4 s.,120,60,60 tl.,umb Sechczig phunt phenning  
GB-E 0030-1,keine_id,unter den Goldschmieden,1474,,kauf ,386,12 s. 26 d.,128,206,155 UG,umb hundert funfundfunfczig ungrisch guldein  
GB-E 0030-2,DB5014,Tiefer Graben,1474,,kauf ,32,32 d.,120,16,16 tl.,umb Sechczehen phunt phenning  
GB-E 0030-3,keine_id,Kumpflucke / vor Kernertor,1474,,kauf ,80,80 d.,120,40,40 tl.,umb virczig phund phenning  
GB-E 0030-4,DB0056,Alserstraße / vor Schottentor,1474,ja,,144,4 s. 24 d.,,,,
GB-E 0031-1,DB0001,Neulucke / vor Widmertor,1474,,,72,72 d.,,,,
GB-E 0031-2,DB0001,Neulucke / vor Widmertor,1474,,,72,72 d.,,,,
GB-E 0031-3,keine_id,Möring / Roter Turm,1474,,,288,9 s. 18 d.,,,,
GB-E 0032-1,keine_id,Roter Turm,1474,,,,0 d.,,,,
GB-E 0032-2,keine_id,Stadtgraben / vor Stubentor,1474,,,144,4 s. 24 d.,,,,
GB-E 0032-3,keine_id,Stadtgraben / vor Stubentor,1474,,,160,5 s. 10 d.,,,,
GB-E 0033-1,keine_id,Am scharfen Eck / Wollzeile,1474,,,72,72 d.,,,,
GB-E 0033-2,DB5541,unter den Sattlern,1474,,,432,14 s. 12 d.,,,,
GB-E 0033-3,DB5540,unter den Sattlern,1474,,,340,11 s. 10 d.,,,,
GB-E 0034-1,DB5547,unter den Sattlern,1474,,,288,9 s. 18 d.,,,,
GB-E 0034-2,DB5548,unter den Sattlern,1474,,,300,10 s.,,,,
GB-E 0034-3,DB5548,unter den Sattlern,1474,,,72,72 d.,500,150,150 tl.,umb Anderthalb hundert phunt phenning  
GB-E 0035-1,keine_id,vor Kernertor,1474,,,72,72 d.,,,,
GB-E 0035-2,keine_id,Singerstraße,1474,,,72,72 d.,,,,
GB-E 0035-3,DB5110,hinter St. Pankraz,1474,,kauf ,300,10 s.,120,150,150 tl.,umb Anderthalb hundert phund phenning  
GB-E 0035-4,DB1063,Wiltwerkerstraße,1474,,,,,,,,
GB-E 0036-1,keine_id,Schulstraße / Wollzeile,1475,,,550,2 tl. 70 d.,127,293,220 UG,umb zwayhundert und zwainczig guter ungrischer guldein gerecht in gold und wag  
GB-E 0036-2,DB0025,Alserstraße / vor Schottentor,1475,ja,,72,72 d.,,,,
GB-E 0036-3,DB0025,Alserstraße / vor Schottentor,1475,ja,,72,72 d.,,,,
GB-E 0037-1,keine_id,Salzgries,1475,,,72,72 d.,,,,
GB-E 0037-2,keine_id,Graben / Schlossergasse,1475,,,72,72 d.,,,,
GB-E 0037-3,keine_id,Singerstraße,1475,,,72,72 d.,,,,
GB-E 0038-1,DB5438,Hoher Markt / unter den Wendkremen,1475,,kauf ,54,54 d.,120,27,27 tl.,umb Sibenundzwainczig phunt phenning  
GB-E 0038-2,keine_id,Lichtensteg,1475,,,72,72 d.,,,,
GB-E 0038-3,DB5031,Schiltergasse,1475,,,72,72 d.,,,,
GB-E 0039-1,DB5031,Schiltergasse,1475,,,72,72 d.,,,,
GB-E 0039-2,keine_id,Singerstraße,1475,,,72,72 d.,,,,
GB-E 0039-3,keine_id,Kernerstraße,1475,,,72,72 d.,,,,
GB-E 0039-4,keine_id,unter den Segnern / vor Werdertor,1475,ja,,,,,,,
GB-E 0040-1,keine_id,Greut,1475,,,72,72 d.,,,,
GB-E 0040-2,keine_id,vor Stubentor,1475,,,,,,,,
GB-E 0040-3,keine_id,Bürgerspital / vor Kernertor,1475,,,,,,,,
GB-E 0040-4,keine_id,hintere Peckenstraße,1475,,kauf ,480,2 tl.,60,120,120 tl.,umb hundert und zwainczig phund phenning  
GB-E 0040-5,keine_id,Greut,1475,,,72,72 d.,,,,
GB-E 0041-1,keine_id,St. Johann / vor Werdertor,1475,ja,,72,72 d.,,,,
GB-E 0041-2,keine_id,St. Johann / vor Werdertor,1475,ja,kauf ,100,3 s. 10 d.,120,50,50 tl.,umb funfczig phund phenning  
GB-E 0041-3,keine_id,Petersfreithof,1475,ja,,72,72 d.,,,,
GB-E 0042-1,keine_id,unter den Lederern / vor Werdertor,1475,,kauf ,56,56 d.,120,28,28 tl.,umb acht und zwainzig phund phening  
GB-E 0042-2,keine_id,Walichstraße,1475,,kauf ,230,7 s. 20 d.,120,115,115 tl.,umb hundert und funfczehen phund phenning  
GB-E 0042-3,DB6000,Scheffstraße,1475,,,72,72 d.,,,,
GB-E 0042-4,DB6000,Scheffstraße,1475,,kauf ,150,5 s.,128,80,60 UG,umb Sechczig ungrisch guldein  
GB-E 0043-1,keine_id,Rosenbühl / vor Werdertor,1475,,,72,72 d.,,,,
GB-E 0043-2,keine_id,Werdertor,1475,,,72,72 d.,,,,
GB-E 0043-3,keine_id,Bürgerspital / Greut / vor Kernertor,1475,,,216,7 s. 6 d.,,,,
GB-E 0044-1,keine_id,Bürgerspital / Greut / vor Kernertor,1475,,,72,72 d.,,,,
GB-E 0044-2,DB5433a,Hoher Markt,1475,,,72,72 d.,,,,
GB-E 0044-3,DB5433b,Hoher Markt,1475,,,216,7 s. 6 d.,105,95,95 tl.,umb funfundnewnczig phund phenning  
GB-E 0045-1,keine_id,vor Kernertor,1475,,,72,72 d.,,,,
GB-E 0045-2,keine_id,Krugstraße,1475,,,72,72 d.,,,,
GB-E 0045-3,keine_id,Krugstraße / Ringmauer,1475,,kauf ,140,4 s. 20 d.,120,70,70 tl.,umb Sibenczig phunt phenning  
GB-E 0045-4,keine_id,Burg,1475,,,220,7 s. 10 d.,,,,
GB-E 0046-1,keine_id,Burg,1475,,,160,5 s. 10 d.,,,na,umb ain Sum gelts  
GB-E 0046-2,keine_id,vor Kernertor / Wieden,1475,,,64,64 d.,120,32,32 tl.,umb zwayunddreissig phunt phenning  
GB-E 0046-3,keine_id,unter den Schlossern,1475,ja,,,0 d.,,,,
GB-E 0046-4,DB7005,Walichstraße,1475,,,72,72 d.,,,,
GB-E 0047-1,DB7030,hintere Peckenstraße / Kölner Hof,1475,,,72,72 d.,,,,
GB-E 0047-2,DB5207b,Wiltwerkerstraße,1475,,,72,72 d.,,,,
GB-E 0047-3,DB5207b,Wiltwerkerstraße,1475,,,72,72 d.,,,,
GB-E 0047-4,DB5207b,Wiltwerkerstraße,1475,,,72,72 d.,,,,
GB-E 0048-1,DB5490,unter den langen Tuchlauben / unter den Tuchscherern,1475,,,72,72 d.,,,,
GB-E 0048-2,keine_id,vor Werdertor,1475,,,72,72 d.,,,,
GB-E 0048-3,keine_id,vor Werdertor,1475,,,68,68 d.,,,na,umb ain Summa gelts  
GB-E 0049-1,keine_id,Bürgerspital / Riemergasse,1475,,,,,,80,80 tl.,umb Achczig phund phenning  
GB-E 0049-2,keine_id,Singerstraße,1475,,,,,,413,310 UG,umb drewhundert ungrisch guldein und zehen guldein ungrisch zu leytkauf  
GB-E 0049-3,DB6000,Scheffstraße,1475,,,72,72 d.,,,,
GB-E 0050-1,keine_id,vor Werdertor,1475,,,72,72 d.,,,,
GB-E 0050-2,keine_id,Mietstatt / vor Kernertor,1475,,,144,4 s. 24 d.,,,,
GB-E 0051-1,DB5149,hinter St. Pankraz,1475,,,244,1 tl. 4 d.,49,50,50 tl.,umb funfczig phund phenning  
GB-E 0051-2,keine_id,Neuer Markt,1475,,,72,72 d.,,,,
GB-E 0051-3,DB5116,hinter St. Pankraz,1475,,kauf ,292,9 s. 22 d.,185,226,170 UG,umb hundert und Sibnczig ungrisch guldein  
GB-E 0052-1,keine_id,Neuer Markt,1475,,kauf ,110,3 s. 20 d.,120,55,55 tl.,umb funfundfunfczig phund phenning  
GB-E 0052-2,keine_id,Möring / Roter Turm,1475,,,400,13 s. 10 d.,127,212,212 tl.,umb zway hundert phund phenning und zwelif phund phenning phrunt gelt  
GB-E 0052-3,DB1060,Wiltwerkerstraße,1475,,,500,2 tl. 20 d.,120,250,250 tl.,umb zwayhundert und funfczig phund phenning  
GB-E 0053-1,DB5472,Peurertor,1475,,kauf ,564,2 tl. 84 d.,,,na,umb ain Summa gelts  
GB-E 0053-2,keine_id,Kernerstraße,1475,,,216,7 s. 6 d.,,,,
GB-E 0053-3,keine_id,Kernerstraße,1475,,,500,2 tl. 20 d.,127,266,200 UG,umb zway hundert ungrisch guldein  
GB-E 0053-4,keine_id,Salzgries,1475,,,216,7 s. 6 d.,,,,
GB-E 0054-1,keine_id,Gässlein am alten Fleischmarkt,1475,,,72,72 d.,,,,
GB-E 0054-2,keine_id,Gässlein am alten Fleischmarkt,1475,,,,,,1000,750 UG,umb Achthalbhundert guldein ungrisch  
GB-E 0055-1,keine_id,Alter Fleischmarkt,1475,,,400,13 s. 10 d.,120,200,200 tl.,umb zway hundert phunt phenning  
GB-E 0055-2,keine_id,Herzoghof,1475,,,160,5 s. 10 d.,120,80,80 tl.,umb achtczig phunt phenig  
GB-E 0055-3,DB1038,Judenplatz,1475,,,72,72 d.,,,,
GB-E 0055-4,keine_id,bei den Predigern / Ringmauer,1475,,,67,67 d.,,,,
GB-E 0056-1,DB0036,Alserstraße / vor Schottentor,1475,,,24,24 d.,120,12,12 tl.,umb zweliff phunt phening  
GB-E 0056-2,keine_id,Neuer Markt,1475,,,144,4 s. 24 d.,,,,
GB-E 0056-3,keine_id,Lichtensteg,1475,,,72,72 d.,,,,
GB-E 0057-1,DB5207b,Wiltwerkerstraße,1475,,kauf ,200,6 s. 20 d.,127,106,80 UG,umb Achtzig guldein ungrisch  
GB-E 0057-2,keine_id,Am scharfen Eck / Wollzeile,1475,,,480,2 tl.,120,240,240 tl.,umb zwayhundert und virczig phund phenning  
GB-E 0058-1,keine_id,Am scharfen Eck / Wollzeile,1475,,,216,7 s. 6 d.,,,,
GB-E 0058-2,DB1044,Judengasse,1475,,,72,72 d.,,,,
GB-E 0058-3,keine_id,Neuer Markt,1475,,,72,72 d.,,,,
GB-E 0058-4,keine_id,unter den Lederern / vor Werdertor,1475,,,240,1 tl.,126,126,95 UG,umb funfundnewnczig ungrisch guldein  
GB-E 0059-1,DB1146,Herzoghof / St. Pankraz,1475,,,260,1 tl. 20 d.,120,130,130 tl.,umb hundert und dreissig phund phenning  
GB-E 0059-2,DB5400,Fischbrunnen / Hoher Markt,1475,,,,,,290,290 tl.,umb zwayhundert und Newntzig phunt phenning  
GB-E 0059-3,keine_id,Neuer Markt,1475,,,72,72 d.,,,,
GB-E 0060-1,keine_id,Neuer Markt,1475,,,,,,,,
GB-E 0060-2,DB1044,Judengasse,1475,,kauf ,134,4 s. 14 d.,120,67,67 tl.,umb Sibnund sechczigst phund phenning  
GB-E 0060-3,keine_id,Brandstätte / Domprobsthof / Wieden,1476,,,144,4 s. 24 d.,,,,
GB-E 0061-1,keine_id,Brandstätte / Domprobsthof,1476,,,72,72 d.,,,,
GB-E 0061-2,keine_id,hintere Peckenstraße,1476,,,1140,4 tl. 6 s.,126,600,450 UG,umb funfthalb hundert guldein ungrisch  
GB-E 0062-1,keine_id,Peckenstraße / unter den Fleischbänken,1476,,,,,,,,
GB-E 0062-2,DB5149,hinter St. Pankraz,1476,,kauf ,236,7 s. 26 d.,130,128,96 UG,umb Sechsundnewnzigk ungrisch guldein  
GB-E 0062-3,DB0124,hinter St. Pankraz,1476,,kauf ,195,6 s. 15 d.,119,97,97 tl. 4 s.,umb Sibenund Newnczig phund vir schilling phenning  
GB-E 0063-1,DB0111b,hinter St. Pankraz,1476,,kauf ,116,3 s. 26 d.,120,58,58 tl.,umb Achtundfunfczig phund phenning  
GB-E 0063-2,keine_id,Weihenburg,1476,,kauf ,470,15 s. 20 d.,116,229,172 UG,umb hundert zwenundsibnczig guldein ungrisch gerecht in gold und wag  
GB-E 0063-3,keine_id,Kernerstraße,1476,,kauf ,,,,50,50 tl.,umb funfczig phund phenning  
GB-E 0063-4,keine_id,Alter Kohlmarkt,1476,,,700,2 tl. 7 s. 10 d.,,,,
GB-E 0064-1,DB4501,Wollzeile,1476,,,72,72 d.,,,,
GB-E 0064-2,DB4501,Wollzeile,1476,,,288,9 s. 18 d.,,,,
GB-E 0065-1,keine_id,Wollzeile,1476,,kauf ,570,19 s.,90,215,215 tl.,umb zway hundert und funfczehen ungrisch guldein  
GB-E 0065-2,DB1010,Am Hof,1476,,,72,72 d.,,,,
GB-E 0065-3,keine_id,auf dem Steig,1476,,,400,13 s. 10 d.,,,,
GB-E 0066-1,DB5038,Wiltwerkerstraße,1476,,,300,10 s.,120,150,150 tl.,umb anderthalb hundert phunt phenning  
GB-E 0067-1,keine_id,Burg,1476,,kauf ,272,9 s. 2 d.,88,100,100 tl.,umb hundert phund phenning  
GB-E 0067-2,keine_id,Alter Fleischmarkt,1476,,,72,72 d.,,,,
GB-E 0067-3,DB6000,Scheffstraße,1476,,,72,72 d.,,,,
GB-E 0068-1,keine_id,Alter Fleischmarkt,1476,,,72,72 d.,,,,
GB-E 0068-2,keine_id,Haarmarkt,1476,,,144,4 s. 24 d.,,,,
GB-E 0068-3,keine_id,Mietstatt / vor Kernertor,1476,,,216,7 s. 6 d.,388,350,350 tl.,umb virdhalb hundert phund phenning  
GB-E 0069-1,keine_id,Laimgrube,1476,,,72,72 d.,,,,
GB-E 0069-2,keine_id,Mietstatt / vor Kernertor,1476,,kauf ,84,84 d.,120,42,42 tl.,umb zwayundvirczig phund phenning  
GB-E 0069-3,keine_id,Kernerstraße,1476,,kauf ,500,2 tl. 20 d.,129,270,203 UG,umb zway hundert ungrisch guldein und drey guldein zu leitkauf  
GB-E 0070-1,keine_id,Kernerstraße,1476,,,144,4 s. 24 d.,,,,
GB-E 0070-2,DB5483,unter den langen Tuchlauben,1476,,,72,72 d.,,,,
GB-E 0071-1,DB7023,,1476,,,72,72 d.,,,,
GB-E 0071-2,DB0056,Alserstraße / vor Schottentor,1474,ja,kauf ,,,,39,39 tl.,umb Newnunddreissig phunt phenning  
GB-E 0071-3,keine_id,Lichtensteg,1476,,kauf ,2330,9 tl. 5 s. 20 d.,127,1242,932 UG,umb Newn hundert zwenunddreissig ungrisch guldein gerecht in gold und wag  
GB-E 0072-1,keine_id,Greut / vor Stubentor,1476,,kauf ,240,1 tl.,110,110,110 tl.,umb hundert und zehen phunt phenning  
GB-E 0072-2,keine_id,Fundlucke / vor Widmertor,1476,,,,,,,,
GB-E 0072-3,keine_id,Fundlucke / vor Widmertor,1476,,,72,72 d.,,,,
GB-E 0073-1,keine_id,Pippingerstraße,1476,,kauf ,220,7 s. 10 d.,120,110,110 tl.,umb hundert und zehen phund phenning  
GB-E 0073-2,keine_id,St. Johannsstraße,1476,,kauf ,72,72 d.,,,,
GB-E 0073-3,keine_id,St. Johannsstraße,1476,,kauf ,44,44 d.,,,na,umb ain Sum gelts  
GB-E 0073-4,keine_id,hintere Peckenstraße,1476,,,72,72 d.,,,,
GB-E 0074-1,DB5440,Hoher Markt,1476,,kauf ,140,4 s. 20 d.,120,70,70 tl.,umb Sibnczig phund phenning  
GB-E 0074-2,keine_id,Kumpflucke / vor Kernertor,1476,,kauf ,38,38 d.,,,,
GB-E 0074-3,keine_id,Kumpflucke / vor Kernertor,1476,,kauf ,40,40 d.,120,20,20 tl.,umb zwainzig phund phenning  
GB-E 0074-4,keine_id,innerhalb Stubentor / Wollzeile,1476,,,675,2 tl. 6 s. 15 d.,,,na,umb ain Summa guldein  
GB-E 0075-1,keine_id,Bürgerspital / vor Kernertor,1476,,kauf ,80,80 d.,120,40,40 tl.,umb viczig phund phenning  
GB-E 0075-2,keine_id,vor Werdertor,1476,,,100,3 s. 10 d.,,,,
GB-E 0075-3,keine_id,Peckenstraße,1476,,,72,72 d.,,,,
GB-E 0076-1,keine_id,Fundlucke / vor Widmertor,1476,,kauf ,32,32 d.,120,16,16 tl.,umb Sechzehn phund phenning  
GB-E 0076-2,keine_id,Salzgries,1468,,,,,,215,215 tl.,umb iiᶜ xv tl. d.  
GB-E 0076-3,keine_id,Fischerstiege / Praghaus / Salzgries,1457,,kauf ,,,,260,260 tl.,umb iiᶜ und lx tl. d.  
GB-E 0076-4,keine_id,Roter Turm,1471,,,,,,,,
GB-E 0077-1,keine_id,Roter Turm,1472,,,,,,,,
GB-E 0077-2,keine_id,Kienmarkt,1457,,,,,,,,
GB-E 0077-3,keine_id,Rotgasse,1471,,kauf ,,,,106,80 UG,umb lxxx Ungrisch gulden  
GB-E 0077-4,keine_id,Domprobsthof / Lichtensteg,1465,,kauf ,,,,800,800 tl.,umb Acht hundert phund phenning  
GB-E 0078-1,DB0021,Alserstraße / vor Schottentor,1469,,,,,,70,70 tl.,umb lxx tl. d.  
GB-E 0078-2,keine_id,Kienmarkt,1471,,kauf ,,,,500,500 tl.,umb funf hundert phund Wienner phenning  
GB-E 0078-3,keine_id,Rotgasse,1476,,kauf ,72,72 d.,510,153,100 UG + 20 tl.,umb C ungrisch gulden  und xx tl. d.  
GB-E 0079-1,keine_id,Fischhof,1463,,kauf ,,,,240,180 UG,umb C lxxx ungrisch gulden  
GB-E 0079-2,keine_id,bei den Predigern,1470,,,,,,333,250 UG,umb ii½ᶜ ungrisch guldein gerecht in gold und way  
GB-E 0080-1,keine_id,Kienmarkt,1470,,,,,,,,
GB-E 0080-2,keine_id,Domprobsthof,1473,,,,,,,,
GB-E 0080-3,DB5321,Judenplatz,1476,,kauf ,400,13 s. 10 d.,120,200,200 tl.,umb zwayhundert phund phenning  
GB-E 0080-4,keine_id,Bretzeneck / Lichtensteg,1452,,,,,,,,
GB-E 0081-1,keine_id,Lichtensteg / unter den Fleischbänken,1452,,,,,,,,
GB-E 0081-2,keine_id,Fischhof,1463,,kauf ,,,,400,400 tl.,umb vir hundert phund phenning  
GB-E 0081-3,keine_id,Haarmarkt,1462,,,,,,,,
GB-E 0081-4,keine_id,vordere Peckenstraße,1470,,,,,,,,
GB-E 0082-1,keine_id,Kienmarkt,1470,,,,,,,,
GB-E 0082-2,DB0024,Alserstraße / vor Schottentor,1472,ja,kauf ,,,,85,85 tl.,umb lxxxv tl. d.  
GB-E 0082-3,keine_id,Lichtensteg,1472,,,,,,,,
GB-E 0083-1,keine_id,Lichtensteg,1466,,kauf ,,,,233,100 UG + 100 tl.,umb hundert gulden ungrisch  und hundert phund phenning  
GB-E 0083-2,DB4502,Münzerstraße,1461,,kauf ,,,,,na,umb ain Summa gelts  
GB-E 0084-1,DB4502,Brandstätte,1461,,kauf ,,,,,na,umb ain Summa gelts  
GB-E 0084-2,DB5415,Hoher Markt,1461,,kauf ,,,,,na,umb ain Summa gelts  
GB-E 0085-1,DB5572,Schleifergasse / Taschnerhaus,1461,,kauf ,,,,,na,umb ain Summa gelts  
GB-E 0085-2,keine_id,Bretzeneck / Bürgerspital / Lichtensteg,1466,,,,,,,,
GB-E 0085-3,keine_id,St. Johannsstraße,1472,,,,,,,,
