eintrag,haus,lage,jahr,hypothek,typen,std-geb,gebühr,verhältnis,std-preis,preis,original
GB-D 0072-3,keine_id,Alter Fleischmarkt,1470,,,72,72 d.,,,,
GB-D 0072-4,keine_id,Neuer Markt,1470,,,272,1 tl. 32 d.,120,136,136 tl.,umb hundert und Sechs unddreissigkh phunt phenning  
GB-D 0073-1,keine_id,auf dem Anger,1469,,,,0 d.,,,,
GB-D 0073-2,keine_id,vor Stubentor,1470,,,72,72 d.,,,,
GB-D 0073-3,keine_id,Haarmarkt,1470,,,72,72 d.,,,,
GB-D 0074-1,keine_id,Neuer Markt,1471,,,72,72 d.,,,,
GB-D 0074-2,DB5113,hinter St. Pankraz,1471,ja,,144,4 s. 24 d.,,,,
GB-D 0074-3,keine_id,Neuer Markt,1471,,,144,4 s. 24 d.,,,,
GB-D 0074-4,keine_id,Graben / Mehlzeile,1471,,,72,72 d.,,,,
GB-D 0075-1,keine_id,Rosengasse,1472,,,12,12 d.,120,6,6 tl.,umb Sechs phunt phenning  
GB-D 0075-2,keine_id,Stadtgraben / vor Kernertor,1472,,,,0 d.,,56,56 tl.,umb Sechsundfunfczig phund phenning  
GB-D 0075-3,DB6000,Scheffstraße / vor Stubentor,1472,,,72,72 d.,,,,
GB-D 0075-4,keine_id,Weihenburg,1472,,,72,72 d.,,,,
GB-D 0076-1,keine_id,Alter Fleischmarkt,1473,,,360,12 s.,,,,
GB-D 0076-2,keine_id,Haarmarkt,1473,,,72,72 d.,,,,
GB-D 0076-3,keine_id,hintere Peckenstraße,1473,,,,,,,,
GB-D 0077-1,keine_id,Strauchgasse,1473,,,72,72 d.,,,,
GB-D 0077-2,keine_id,Haarmarkt,1473,,,72,72 d.,,,,
GB-D 0077-3,keine_id,Lichtensteg / unter den Taschnern,1473,,,72,72 d.,,,,
GB-D 0077-4,keine_id,vor Stubentor,1473,,,137,0.5 tl. 17 d.,115,66,50 UG,umb funfftzigkh Unngrisch guldein  
GB-D 0078-1,keine_id,unter den Goldschmieden,1473,,,72,72 d.,,,,
GB-D 0078-2,DB5032b,Schiltergasse / unter den Tuchlauben,1473,,,72,72 d.,,,,
GB-D 0080-1,keine_id,Petersfreithof,1438,,,144,4 s. 24 d.,,,,
GB-D 0080-2,keine_id,Greut / vor Stubentor,1438,,,,0 d.,,,,
GB-D 0080-3,keine_id,Neuer Markt,1438,,,300,10 s.,,,,
GB-D 0080-4,keine_id,Kernerstraße,1438,ja,kauf ,320,10 s. 20 d.,120,160,160 tl.,umb C und lx tl. d.  
GB-D 0081-1,DB9001,Alter Rossmarkt,1437,,,,0 d.,,,,
GB-D 0081-2,keine_id,Graben,1438,,,,0 d.,,,,
GB-D 0081-3,keine_id,Weihenburg,1438,,,,0 d.,,,,
GB-D 0081-4,keine_id,Singerstraße,1438,,,,0 d.,,,,
GB-D 0082-1,keine_id,bei den Predigern / Hochschule,1438,,kauf ,500,2 tl. 20 d.,120,250,250 tl.,umb ii½ᶜ tl. d.  
GB-D 0082-2,keine_id,Münzerstraße,1438,,,250,1 tl. 10 d.,120,125,125 tl.,umb Cxxv tl. d.  
GB-D 0082-3,keine_id,Vechtbrunnen,1438,,,,0 d.,,,,
GB-D 0083-1,DB6000,Scheffstraße,1439,,,,0 d.,,,,
GB-D 0083-2,DB6000,Scheffstraße / vor Stubentor,1439,ja,,72,72 d.,,,,
GB-D 0083-3,keine_id,Laimgrube / Wieden,1439,ja,kauf ,16,16 d.,120,8,8 tl.,umb viii tl. d.  
GB-D 0084-1,keine_id,unter den Riemern,1439,,,72,72 d.,,,,
GB-D 0084-2,keine_id,Schottenhof,1439,ja,,72,72 d.,,,,
GB-D 0084-3,keine_id,Kernerstraße,1440,ja,,72,72 d.,,,,
GB-D 0085-1,keine_id,Lichtensteg,1441,ja,,72,72 d.,,,,
GB-D 0085-2,keine_id,Wollzeile,1441,,,,0 d.,,,,
GB-D 0085-3,keine_id,Neuer Markt,1443,,,,0 d.,,,,
GB-D 0086-1,keine_id,Lichtensteg / unter den Taschnern,1443,,,72,72 d.,,,,
GB-D 0086-2,keine_id,unter den Hafnern,1443,,,144,0.5 tl. 24 d.,,,,
GB-D 0086-3,keine_id,unter den Hafnern,1443,,,60,60 d.,120,30,30 tl.,umb dreissig phund phenning  
GB-D 0087-1,keine_id,Kienmarkt,1444,,,144,0.5 tl. 24 d.,,,,
GB-D 0087-2,keine_id,Mietstatt / vor Kernertor,1444,,kauf ,140,0.5 tl. 20 d.,120,70,70 tl.,umb Sibenczigk pfundt pfenning  
GB-D 0087-3,keine_id,Heiligenkreuzerhof,1445,,,600,2.5 tl.,120,300,300 tl.,umb CCC tl. d.  
GB-D 0088-1,keine_id,Mentlerstraße / Ringmauer,1445,,,80,80 d.,120,40,40 tl.,umb xl tl. d.  
GB-D 0088-2,keine_id,Kienmarkt,1446,,,,0 d.,,,,
GB-D 0088-3,keine_id,Kernertor / Ringmauer,1447,,kauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
GB-D 0089-1,DB5429,Hoher Markt,1447,,,336,11 s. 6 d.,120,168,168 tl.,umb hundert und Achtundsechtzig phund phenning  
GB-D 0089-2,keine_id,Heiligenkreuzerhof,1447,,kauf ,,3 tl. 18 d. ?,,351,351 tl.,umb cccli tl. d.  
GB-D 0089-3,DB5212,Wiltwerkerstraße,1447,,,72,72 d.,,,,
GB-D 0089-4,DB5212,Wiltwerkerstraße,1447,,kauf ,580,2 tl. 3 s. 10 d.,120,290,290 tl.,umb zwaihundert und newnczig pfund phenning  
GB-D 0090-1,keine_id,Walichstraße,1448,ja,,72,72 d.,,,,
GB-D 0090-2,keine_id,auf dem Steig / Roter Turm,1448,ja,,360,12 s.,,,,
GB-D 0090-3,DB1038,Judengasse / Judenplatz,1448,,kauf ,400,13 s. 10 d.,120,200,200 tl.,umb zwaihundert pfund pfenning  
GB-D 0091-1,keine_id,St. Johannsstraße,1450,ja,,68,68 d.,120,34,34 tl.,umb virunddreissig phund phenning  
GB-D 0091-2,DB1048,Badstube zu den Röhren,1450,,,72,72 d.,,,,
GB-D 0091-3,keine_id,Stadtgraben / vor Stubentor,1451,,,144,0.5 tl. 24 d.,,,,
GB-D 0091-4,keine_id,Salzgries,1452,,,72,72 d.,,,,
GB-D 0091-5,keine_id,Salzgries,1452,,,72,72 d.,,,,
GB-D 0092-1,DB5107,hinter St. Pankraz,1452,ja,kauf ,370,12 s. 10 d.,110,170,170 tl.,umb c lxx tl. d.  
GB-D 0092-2,keine_id,unter den Goldschmieden,1453,,,210,7 s.,,,,
GB-D 0092-3,keine_id,Krugstraße / Ringmauer,1453,,,210,7 s.,,,,
GB-D 0093-1,keine_id,Fischerstiege,1453,,,72,72 d.,,,,
GB-D 0093-2,keine_id,Schenkenstraße,1453,,kauf ,72,72 d.,120,36,36 tl.,umb sechsunddreissigk phunt phenning  
GB-D 0093-3,keine_id,Preidenstraße,1453,,,72,72 d.,,,,
GB-D 0093-4,keine_id,Mietstatt,1453,,,100,3 s. 10 d.,,,,
GB-D 0094-1,keine_id,Kienmarkt,1453,,,72,72 d.,,,,
GB-D 0094-2,DB5413,Fischmarkt / Hoher Markt,1453,,,72,72 d.,,,,
GB-D 0094-3,DB1032,Schulhof,1453,,,72,72 d.,,,,
GB-D 0094-4,DB5304,Schulhof / Weiße Brüder,1453,,,72,72 d.,,,,
GB-D 0095-1,DB1008,Am Hof / Lederhof,1454,,,72,72 d.,,,,
GB-D 0095-2,DB1023,Wiltwerkerstraße,1454,,,288,9 s. 18 d.,,,,
GB-D 0095-3,keine_id,Lichtensteg,1454,,,72,72 d.,,,,
GB-D 0095-4,keine_id,Kernerstraße,1454,ja,,,0 d.,,,,
GB-D 0095-5,keine_id,Roter Turm,1455,,,72,72 d.,,,,
GB-D 0096-1,DB5454,Berghof,1455,,,72,72 d.,,,,
GB-D 0096-2,keine_id,St. Johannsstraße,1455,,,180,6 s.,,,,
GB-D 0096-3,keine_id,St. Johannsstraße,1455,,,120,4 s.,,,,
GB-D 0096-4,keine_id,Landstraße,1456,,,72,72 d.,,,,
GB-D 0096-5,keine_id,Roter Turm,1456,ja,,72,72 d.,,,,
GB-D 0096-6,DB0005,Neulucke / vor Kernertor,1456,,,100,3 s. 10 d.,177,74,74 tl.,umb virundsibenczig pfund pfenning  
GB-D 0097-1,keine_id,Riemergasse,1457,ja,,72,72 d.,,,,
GB-D 0097-2,DB5460,Fischhof,1457,ja,,144,0.5 tl. 24 d.,,,,
GB-D 0097-3,DB5037a,Wiltwerkerstraße,1457,ja,,144,0.5 tl. 24 d.,,,,
GB-D 0098-1,DB5563,Münzerstraße,1458,,,72,72 d.,,,,
GB-D 0098-2,DB5460,Fischhof,1458,,,72,72 d.,,,,
GB-D 0098-3,DB5429,Hoher Markt,1458,,,72,72 d.,,,,
GB-D 0098-4,keine_id,Weihenburg,1459,ja,kauf ,1190,4 tl. 7 s. 20 d.,116,580,580 tl.,umb funfhundert und achczig phunt phenning landeswerung  
GB-D 0098-5,keine_id,vor Kernertor,1460,,,217,7 s. 7 d.,,,,
GB-D 0099-1,keine_id,vordere Schenkenstraße,1460,,,,,,84,63 G,umb drey und sechczig guldein  
GB-D 0099-2,keine_id,Graben / Mehlzeile,1460,ja,,144,0.5 tl. 24 d.,,,,
GB-D 0099-3,DB5112,hinter St. Pankraz,1460,ja,kauf ,120,0.5 tl.,212,106,80 UG,umb achczig guldein  
GB-D 0099-4,keine_id,vor Werdertor,1461,,,72,72 d.,,,,
GB-D 0099-5,DB0123,hinter St. Pankraz,1462,,,72,72 d.,,,,
GB-D 0100-1,DB0110,Haarhof,1463,,,72,72 d.,,,,
GB-D 0100-2,keine_id,hintere Peckenstraße,1463,,,216,7 s. 6 d.,,,,
GB-D 0100-3,DB5206b,Hoher Markt / Wiltwerkerstraße,1463,,,144,4 s. 24 d.,,,,
GB-D 0101-1,keine_id,Alter Kohlmarkt,1463,,,450,15 s.,141,266,200 UG,umb zway hundert ungrischer guldein gold  
GB-D 0101-2,keine_id,Münzerstraße,1463,,,144,0.5 tl. 24 d.,,,,
GB-D 0101-3,DB0079,Bognergasse,1464,,,72,72 d.,,,,
GB-D 0102-1,keine_id,Kernerstraße / Weihenburg,1464,,,72,72 d.,,,,
GB-D 0102-2,DB5482,Kammerhof / unter den langen Tuchlauben,1464,,,216,7 s. 6 d.,,,,
GB-D 0102-3,DB5484b,neue Schranne / unter den Tuchlauben,1464,,,216,7 s. 6 d.,,,,
GB-D 0103-1,DB5484a,neue Schranne,1464,,,216,7 s. 6 d.,,,,
GB-D 0103-2,keine_id,unter den langen Tuchlauben,1464,,,216,7 s. 6 d.,,,,
GB-D 0103-3,keine_id,Walichstraße,1464,,,72,72 d.,,,,
GB-D 0104-1,keine_id,Alter Fleischmarkt,1465,,,72,72 d.,,,,
GB-D 0104-2,keine_id,Alter Fleischmarkt / Laurenzerinnen,1465,,,72,72 d.,,,,
GB-D 0104-3,keine_id,unter den langen Tuchlauben,1465,,,72,72 d.,,,,
GB-D 0105-1,DB0021,#Alserstraße / vor Schottentor,1462,,,72,72 d.,,,,
GB-D 0105-2,DB0023,Alserstraße / vor Schottentor,1465,,,72,72 d.,,,,
GB-D 0105-3,keine_id,Teinfaltstraße,1465,,,140,4 s. 20 d.,120,70,70 tl.,umb Sybentzigk phunt Wienner d.  
GB-D 0105-4,keine_id,Haarmarkt,1466,,,72,72 d.,,,,
GB-D 0106-1,DB5428,Hoher Markt / Hühnergässchen,1466,,,1500,6 tl. 60 d.,,,,
GB-D 0106-2,keine_id,Alter Kohlmarkt,1466,,,72,72 d.,,,,
GB-D 0106-3,keine_id,Hochstraße,1466,,,360,12 s.,,,na,umb ain Summa gelts  
GB-D 0107-1,keine_id,Kumpflucke,1466,,,72,72 d.,,,,
GB-D 0107-2,keine_id,Neuer Markt,1467,ja,,144,0.5 tl. 24 d.,,,,
GB-D 0107-3,keine_id,Alter Rossmarkt,1467,,,,,,,,
GB-D 0108-1,keine_id,Roter Turm / unter den Hafnern,1468,,,,72 d. / 72 d. ?,,,,
GB-D 0108-2,keine_id,unter den Lederern / vor Werdertor,1468,,,300,10 s.,120,150,150 tl.,umb anderthalb hundert phunt phenning  
GB-D 0108-3,DB5442,Berghof,1468,,,120,4 s.,,,,
GB-D 0108-4,keine_id,hintere Peckenstraße,1468,,,72,72 d.,,,,
GB-D 0109-1,DB0003,Neulucke / vor Widmertor,1468,,,144,0.5 tl. 24 d.,,,,
GB-D 0109-2,keine_id,Greut / vor Stubentor,1468,,,144,0.5 tl. 24 d.,,,,
GB-D 0109-3,keine_id,innerhalb Stubentor,1469,,,72,72 d.,,,,
GB-D 0110-1,keine_id,hintere Peckenstraße,1469,,,,0 d.,,,,
GB-D 0110-2,DB0081,Bognergasse / Peurertor,1469,,,72,72 d.,,,,
GB-D 0110-3,DB0078,Bognergasse,1469,,,72,72 d.,,,,
GB-D 0110-4,keine_id,vordere Peckenstraße,1469,,,72,72 d.,,,,
GB-D 0111-1,keine_id,Wollzeile,1470,,,72,72 d.,,,,
GB-D 0111-2,DB5482,Kammerhof / unter den langen Tuchlauben,1470,,,72,72 d.,,,,
GB-D 0111-3,keine_id,Alter Rossmarkt,1470,,,67,67 d.,,,,
GB-D 0111-4,keine_id,Pippingerstraße / Ringmauer,1470,ja,,72,72 d.,,,,
GB-D 0112-1,DB5484,Landskron,1470,,,72,72 d.,,,,
GB-D 0112-2,keine_id,Peckenstraße,1470,,,1000,4 tl. 40 d.,,,,
GB-D 0112-3,DB1070,Wiltwerkerstraße,1470,,,72,72 d.,,,,
GB-D 0112-4,keine_id,auf dem Anger,1470,,,,0 d.,,,na,umb ain Summa gelts  
GB-D 0113-1,keine_id,vordere Peckenstraße,1471,ja,,1200,5 tl.,140,700,300 UG + 300 tl.,umb drewhundert hangrisch guldein  und drewhundert phunt phenning  
GB-D 0113-2,keine_id,Roter Turm,1471,,,72,72 d.,,,,
GB-D 0113-3,keine_id,Alter Kohlmarkt,1471,,,72,72 d.,,,,
GB-D 0113-4,DB5112,hinter St. Pankraz,1471,,,144,4 s. 24 d.,,,,
GB-D 0114-1,keine_id,vor Werdertor,1471,,,200,6 s. 20 d.,120,100,100 tl.,umb hundert phunt phenning  
GB-D 0114-2,DB6000,Scheffstraße / vor Stubentor,1471,,kauf ,320,10 s. 20 d.,129,173,130 UG,umb hundert und dreissig ungrisch guldein  
GB-D 0114-3,keine_id,Biberturm / Rosstränke / Roter Turm,1472,,,72,72 d.,,,,
GB-D 0114-4,keine_id,Stephansfreithof,1472,,,72,72 d.,,,,
GB-D 0115-1,keine_id,Wollzeile,1472,ja,,144,4 s. 24 d.,,,,
GB-D 0115-2,keine_id,Salzgries,1472,,,300,10 s.,120,150,150 tl.,umb i½ᶜ tl. d.  
GB-D 0115-3,keine_id,Kienmarkt,1472,,,760,3 tl. 40 d.,120,380,380 tl.,umb drewhundert und achtzigkh phunt phenning  
GB-D 0115-4,DB6000,Scheffstraße,1472,,,,72 d. / 72 d. ?,,,,
GB-D 0116-1,keine_id,vor Stubentor,1472,,,144,0.5 tl. 24 d.,,,,
GB-D 0116-2,keine_id,vor Stubentor,1472,,,72,72 d.,,,,
GB-D 0116-3,keine_id,Biberturm,1472,,,,0 d.,,48,48 tl. 5 s. 28 d.,umb xlviii tl. v s. und xxviii d. kamergut Statstewr und ansleg So darauf versessen sein  
GB-D 0116-4,DB5038,Wiltwerkerstraße,1473,,,72,72 d.,,,,
GB-D 0116-5,keine_id,Alter Fleischmarkt,1473,,,270,1 tl. 30 d.,120,135,135 tl.,umb hundert und funffunddreissigkh phunt phenning  
GB-D 0117-1,keine_id,Fischerstiege,1473,,,,0 d.,,,,
GB-D 0117-2,keine_id,innerhalb Stubentor,1473,,,880,3 tl. 5 s. 10 d.,116,428,320 UG + 2 UG,umb drewhundert und zwainczig hungrisch guldein  und zwen gulden zu leitkauff  
GB-D 0117-3,keine_id,Alter Kohlmarkt,1473,,,674,2 tl. 6 s. 14 d.,23,66,50 UG,umb das halb hundert hungrisch  
GB-D 0117-4,DB1064,Wiltwerkerstraße,1473,,,72,72 d.,,,,
GB-D 0117-5,DB5032b,Schiltergasse / unter den Tuchlauben,1473,,,72,72 d.,,,,
GB-D 0134-1,DB5541,unter den Sattlern,1438,,,72,72 d.,,,,
GB-D 0134-2,DB5564,Hühnergässchen,1438,,kauf ,288,9 s. 18 d.,120,144,144 tl.,umb C xliiii tl. d.  
GB-D 0134-3,keine_id,Roter Turm,1438,ja,,576,2 tl. 3 s. 6 d.,,,,
GB-D 0135-1,keine_id,Lichtensteg / Möring,1438,,,72,72 d.,,,,
GB-D 0135-2,DB5037a,Schiltergasse,1438,,kauf ,170,5 s. 20 d.,120,85,85 tl.,umb lxxxv tl. d.  
GB-D 0135-3,keine_id,Wollzeile,1438,,,72,72 d.,,,,
GB-D 0136-1,keine_id,Weihenburg,1438,,kauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
GB-D 0136-2,keine_id,Himmelpforten,1438,,,72,72 d.,,,,
GB-D 0136-3,keine_id,Schenkenstraße,1438,,kauf ,86,86 d.,131,47,47 tl.,umb xlvii tl. d.  
GB-D 0136-4,DB1125,Am Hof,1438,,,72,72 d.,,,,
GB-D 0137-1,keine_id,Neuer Markt,1438,ja,,72,72 d.,,,,
GB-D 0137-2,keine_id,Graben,1438,,,600,2.5 tl.,,,,
GB-D 0137-3,DB0093,Alter Kohlmarkt / St. Michael,1438,,,72,72 d.,,,,
GB-D 0138-1,keine_id,Gässlein am alten Fleischmarkt,1439,ja,kauf ,592,2 tl. 3 s. 22 d.,120,296,296 tl.,umb cclxxxxvi tl. d.  
GB-D 0138-2,keine_id,Pippingerstraße,1439,,kauf ,26,26 d.,120,13,13 tl.,umb xiii tl. d.  
GB-D 0139-1,DB7001,Würffel,1439,,,540,18 s.,120,270,270 tl.,umb cclxx tl. d.  
GB-D 0140-1,DB0056,Alserstraße / vor Schottentor,1439,ja,kauf ,70,70 d.,120,35,35 tl.,umb xxxv tl. d.  
GB-D 0140-2,keine_id,Rotgasse,1439,ja,,72,72 d.,,,,
GB-D 0140-3,DB5534,unter den Sattlern,1439,,kauf ,240,1 tl.,120,120,120 tl.,umb C und xx tl. d.  
GB-D 0141-1,keine_id,vor Kernertor,1439,,kauf ,76,76 d.,120,38,38 tl.,umb xxxviii tl. d.  
GB-D 0141-2,DB5442,Berghof,1439,,,,,,175,175 tl.,umb Clxxv tl. d.  
GB-D 0141-3,DB1057,Wiltwerkerstraße,1440,,kauf ,360,12 s.,120,180,180 tl.,umb c lxxx tl. d.  
GB-D 0141-4,keine_id,Grashof / Heiligenkreuzerhof,1440,ja,kauf ,144,0.5 tl. 24 d.,120,72,72 tl.,umb lxxii tl. d.  
GB-D 0142-1,DB7005,Walichstraße,1440,ja,,,0 d.,,,,
GB-D 0142-2,keine_id,unter den Fischern,1440,,,72,72 d.,,,,
GB-D 0142-3,keine_id,Kernerstraße,1440,,kauf ,224,7 s. 14 d.,120,112,112 tl.,umb C xii tl. d.  
GB-D 0143-1,DB0030,Alserstraße / vor Schottentor,1440,ja,,72,72 d.,,,,
GB-D 0143-2,DB0094,Alter Kohlmarkt / #Schaufellucke,1441,,kauf ,250,1 tl. 10 d.,120,125,125 tl.,umb C xxv tl. d.  
GB-D 0143-3,keine_id,St. Johannsstraße,1441,,kauf ,,,,20,20 tl.,umb xx tl. d.  
GB-D 0143-4,keine_id,Alter Fleischmarkt,1441,,,72,72 d.,,,,
GB-D 0144-1,keine_id,Stadtgraben / vor Stubentor,1442,,kauf ,180,6 s.,120,90,90 tl.,umb lxxxx tl. d.  
GB-D 0144-2,keine_id,Kumpfgasse,1442,,kauf ,80,80 d.,120,40,40 tl.,umb xl tl. d.  
GB-D 0144-3,keine_id,Teinfaltstraße,1443,,,,0 d.,,,,
GB-D 0144-4,keine_id,Krugstraße / Ringmauer,1443,,kauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
GB-D 0145-1,keine_id,vor Stubentor,1443,,kauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
GB-D 0145-2,keine_id,Hochstraße,1443,,,44,44 d.,120,22,22 tl.,umb zwayund zwainczig phund pfenning  
GB-D 0145-3,keine_id,vor Kernertor,1443,,kauf ,56,56 d.,120,28,28 tl.,umb xxviii tl. d.  
GB-D 0146-1,keine_id,Himmelpforten,1444,,,82,82 d.,,,,
GB-D 0146-2,keine_id,Würffel,1444,,,72,72 d.,,,,
GB-D 0146-3,keine_id,unter den Lederern / vor Stubentor,1444,,kauf ,,,,7,7 tl.,umb vii tl. d.  
GB-D 0146-4,keine_id,Bürgerspital / Greut / vor Stubentor,1452,,kauf ,,0 d.,,8,8 tl.,umb acht phunt phenning  
GB-D 0147-1,DB5487b,unter den langen Tuchlauben / unter den Sattlern,1444,,,290,9 s. 20 d.,120,145,145 tl.,umb C xlv tl. d.  
GB-D 0147-2,keine_id,Neuer Markt,1444,ja,,200,6 s. 20 d.,120,100,100 tl.,umb C tl. d.  
GB-D 0147-3,keine_id,Brandstätte / Heumarkt / vor Kernertor,1444,,kauf ,62,62 d.,121,31.5,31.5 tl.,umb Anderthalbsunddreissig pfunt pfenning  
GB-D 0148-1,DB0050,Alserstraße / vor Schottentor,1444,,kauf ,15,15 d.,240,15,15 tl.,umb funfczehen pfund pfenning  
GB-D 0148-2,DB5208,Wiltwerkerstraße,1444,,,320,10 s. 20 d.,,,,
GB-D 0148-3,DB5487a,unter den langen Tuchlauben / unter den Sattlern,1444,,,336,11 s. 6 d.,120,168,168 tl.,umb hundert und achtundsechtzig pfunt pfenning  
GB-D 0149-1,keine_id,Brandstätte,1444,ja,kauf ,380,12 s. 20 d.,120,190,190 tl.,umb hundert und newnczig pfund  
GB-D 0150-1,DB7005,Walichstraße,1445,ja,,72,72 d.,,,,
GB-D 0150-2,keine_id,St. Johannsstraße,1445,,,68,68 d.,,,,
GB-D 0150-3,keine_id,St. Johannsstraße,1445,,,76,76 d.,120,38,38 tl.,umb xxxviii tl. d.  
GB-D 0150-4,keine_id,Roter Turm,1445,,kauf ,240,1 tl.,120,120,120 tl.,umb C xx tl. d.  
GB-D 0151-1,keine_id,Bürgerspital / Greut,1445,,,48,48 d.,120,24,24 tl.,umb xxiiii tl. d.  
GB-D 0151-2,keine_id,vor Werdertor,1445,,kauf ,32,32 d.,600,80,80 tl.,umb lxxx tl. d.  
GB-D 0151-3,keine_id,Ratstraße,1445,,,280,9 s. 10 d.,120,140,140 tl.,umb C und xl tl. d.  
GB-D 0152-1,DB5528,Maria am Gestade,1445,,,144,0.5 tl. 24 d.,133,80,80 tl.,umb lxxx tl. d.  
GB-D 0152-2,DB0027,Alserstraße,1445,,,,0 d.,,,,
GB-D 0152-3,keine_id,Kumpfgasse,1445,ja,,,0 d.,,,,
GB-D 0153-1,DB0027,Alserstraße,1445,ja,,,0 d.,,,,
GB-D 0153-2,keine_id,vor Stubentor,1445,,,62,62 d.,120,31,31 tl.,umb xxxi tl. d.  
GB-D 0153-3,keine_id,Hochstraße,1446,,,,0 d.,,132,132 tl.,umb hundert und xxxii tl. d.  
GB-D 0154-1,keine_id,Landskron,1446,,,480,2 tl.,,,,
GB-D 0154-2,DB5571,Lichtensteg / unter den Taschnern,1446,,,,,,,,
GB-D 0154-3,keine_id,vor Werdertor,1446,,,80,80 d.,120,40,40 tl.,umb xl tl. d.  
GB-D 0155-1,keine_id,Graben,1446,,kauf ,650,2.5 tl. 50 d.,120,325,325 tl.,umb drewhundert funfundzwainczig pfund phenning  
GB-D 0155-2,keine_id,Roter Turm,1446,,kauf ,220,7 s. 10 d.,120,110,110 tl.,umb hundert und zehen pfund pfenning  
GB-D 0155-3,keine_id,Kernerstraße,1446,,,1870,7 tl. 6 s. 10 d.,121,950,950 tl.,umb viiiiᶜ und l tl. d.  
GB-D 0156-1,DB0117,Retzengraben,1446,,,,0 d.,,,,
GB-D 0156-2,DB5536b,unter den Sattlern / unter den Spenglern,1447,,,1000,4 tl. 40 d.,,,na,umb ain Summa phenning  
GB-D 0156-3,DB5429a,Hoher Markt,1447,,,200,6 s. 20 d.,,,na,umb ain Summa phenning  
GB-D 0157-1,keine_id,Kernerstraße,1447,,,1100,4.5 tl. 20 d.,120,550,550 tl.,umb Sechsthalbhundert phund phenning  
GB-D 0157-2,keine_id,Stadtgraben / vor Stubentor,1447,,kauf ,144,0.5 tl. 24 d.,120,72,72 tl.,umb lxxii tl. d.  
GB-D 0157-3,keine_id,vor Kernertor,1447,,,120,0.5 tl.,122,61,61 tl.,umb Ainsundsechtzig phund pfenning  
GB-D 0158-1,keine_id,Möring,1447,,,600,2.5 tl.,120,300,300 tl.,umb ccc tl. d.  
GB-D 0158-2,DB1211,Wiltwerkerstraße,1447,,kauf ,1100,4.5 tl. 20 d.,120,550,550 tl.,umb v½ᶜ tl. d.  
GB-D 0158-3,keine_id,Laimgrube / vor Widmertor,1447,,,,0 d.,,,,
GB-D 0158-4,keine_id,Neuer Markt,1448,ja,kauf ,244,1 tl. 4 d.,120,122,122 tl.,umb hundertzwayundzwainczig pfunt phenning  
GB-D 0159-1,keine_id,Weihenburg,1448,,,700,2 tl. 7 s. 10 d.,120,350,350 tl.,umb virdhalbhundert phund phenning  
GB-D 0159-2,keine_id,Kumpflucke,1448,,,88,88 d.,120,44,44 tl.,umb xliiii tl. d.  
GB-D 0159-3,keine_id,St. Johannsstraße,1448,,,,0 d.,,,,
GB-D 0159-4,DB0094,St. Michael,1448,,,250,1 tl. 10 d.,,,,
GB-D 0160-1,keine_id,Münzerstraße,1448,,,72,72 d.,,,,
GB-D 0160-2,keine_id,Lichtensteg / unter den Fleischbänken,1448,,,144,0.5 tl. 24 d.,,,,
GB-D 0160-3,DB6000,Scheffstraße,1449,,,216,7 s. 6 d.,,,,
GB-D 0160-4,keine_id,unter den Flößern,1449,,,70,70 d.,85,25,25 tl.,umb xxv tl. d  
GB-D 0161-1,keine_id,Heumarkt / vor Kernertor,1449,,,72,72 d.,,,,
GB-D 0161-2,DB1023,Wiltwerkerstraße,1449,,,144,0.5 tl. 24 d.,,,,
GB-D 0161-3,keine_id,Greut / vor Stubentor,1449,,kauf ,,,,33,33 tl.,umb drewunddreissig phunt phenning  
GB-D 0161-4,keine_id,hinter St. Pankraz,1449,,kauf ,56,56 d.,,,,
GB-D 0161-5,keine_id,Krugstraße,1451,,,,0 d.,,,,
GB-D 0162-1,DB5538,unter den Sattlern,1449,,,,0 d.,,,,
GB-D 0162-2,DB0071,Bognergasse / Refelbühel,1450,,kauf ,800,3 tl. 80 d.,120,400,400 tl.,umb virhundert phunt phenning  
GB-D 0162-3,keine_id,St. Johannsstraße,1450,,kauf ,100,3 s. 10 d.,120,50,50 tl.,umb funfczig phund phenning  
GB-D 0162-4,keine_id,Alter Rossmarkt,1450,,,72,72 d.,,,,
GB-D 0162-5,keine_id,Pippingerstraße,1450,,,72,72 d.,,,,
GB-D 0162-6,DB5414,Fischmarkt / Hoher Markt,1450,,,800,3 tl. 80 d.,120,400,400 tl.,umb virhundert pfund phenning  
GB-D 0162-7,DB6000,Scheffstraße / vor Stubentor,1450,,,72,72 d.,,,,
GB-D 0163-1,keine_id,Peurerturm,1450,,,216,7 s. 6 d.,,,,
GB-D 0163-2,keine_id,Salzgries,1451,,,400,13 s. 10 d.,,,,
GB-D 0163-3,keine_id,Walichstraße,1451,,,256,1 tl. 16 d.,120,128,128 tl.,umb hundert Achtundzwainczig phund phenning  
GB-D 0163-4,keine_id,Singerstraße,1452,,kauf ,250,1 tl. 10 d.,120,125,125 tl.,umb c xxv tl. d.  
GB-D 0164-1,DB1042,Weiße Brüder,1452,,,420,14 s.,121,212,212 tl.,umb zwaihundert und zwelf phunt phenning  
