eintrag,haus,lage,jahr,hypothek,typen,std-geb,gebühr,verhältnis,std-preis,preis,original
KB-E2 509-3,keine_id,Hoher Markt,1420,,verkauf ,256,1 tl. 16 d.,120,128,128 tl.,umb hundert und Acht und zwainczig phunt Wienner phenning  
KB-E2 510-1,DB5306,Herzoghof,1420,,verkauf ,790,3 tl. 70 d.,83,275,275 tl.,umb zway hundert und funf und Sybenczig phunt Wienner phenning  
KB-E2 510-2,keine_id,Fundlucke,1420,,verkauf ,24,24 d.,120,12,12 tl.,umb zwelif phunt Wienner phenning  
KB-E2 510-3,DB0030,#Alserstraße / vor Schottentor,1420,ja,verkauf ,20,20 d.,120,10,10 tl.,umb zehen phunt Wienner phenning  
KB-E2 511-1,keine_id,Kumpflucke / vor Kernertor,1420,,verkauf ,52,52 d.,120,26,26 tl.,umb sechs und zwainczig phunt Wienner phenning  
KB-E2 512-1,keine_id,Rotgasse,1421,ja,verkauf ,50,50 d.,120,25,25 tl.,umb funf und zwainczig phunt Wienner phenning  
KB-E2 512-2,keine_id,Walichstraße,1421,ja,verkauf ,17,17 d.,120,8.5,8.5 tl.,umb Newnthalb phunt Wienner phenning  
KB-E2 513-1,keine_id,Möring / Roter Turm,1420,,verkauf ,40,40 d.,120,20,20 tl.,umb zwainczig phunt Wienner phenning  
KB-E2 513-2,keine_id,Mietstatt,1421,,verkauf ,114,3 s. 24 d.,120,57,57 tl.,umb Siben und funfczig phunt Wienner phenning  
KB-E2 513-3,keine_id,Neuer Markt,1422,ja,verkauf ,,,,39,39 tl.,umb Newn und dreissig phunt Wienner phenning  
KB-E2 514-1,keine_id,Neuer Markt,1422,ja,verkauf ,78,78 d.,120,39,39 tl.,umb Newn und dreissig phunt Wienner phenning  
KB-E2 514-2,DB0110,Haarhof,1422,,verkauf ,22,22 d.,120,11,11 tl.,umb Aindlef phunt Wienner phenning  
KB-E2 514-3,DB0091,Schaufellucke,1422,,verkauf ,140,0.5 tl. 20 d.,120,70,70 tl.,umb Sibenczigk phunt Wienner phenning  
KB-E2 514-4,keine_id,Schenkenstraße,1422,,verkauf ,162,5 s. 12 d.,127,86,86 tl.,umb sechsundAchczig pfunt Wienner pfenning  
KB-E2 515-1,keine_id,Katerlucke / vor Widmertor,1423,,verkauf ,58,58 d.,120,29,29 tl.,umb xxviiii tl. d.  
KB-E2 515-2,keine_id,Neuer Markt,1423,,verkauf ,80,80 d.,120,40,40 tl.,umb xl tl. d.  
KB-E2 515-3,keine_id,Kernerstraße,1423,,verkauf ,300,10 s.,120,150,150 tl.,umb hundert und funfczig pfunt Wienner phenning  
KB-E2 515-4,keine_id,auf dem Steig / Roter Turm,1423,,verkauf ,284,9 s. 14 d.,120,142,142 tl.,umb hundert und xlii tl.  
KB-E2 516-1,keine_id,Neuer Markt,1423,,verkauf ,204,6 s. 24 d.,120,102,102 tl.,umb hundert und zway pfunt pfenning  
KB-E2 516-2,keine_id,Domprobsthof,1424,,verkauf ,152,5 s. 2 d.,120,76,76 tl.,umb lxxvi tl. d.  
KB-E2 516-3,keine_id,Salzgries,1424,ja,verkauf ,80,80 d.,120,40,40 tl.,umb xl tl. d.  
KB-E2 516-4,DB5108,hinter St. Pankraz,1424,,verkauf ,76,76 d.,120,38,38 tl.,umb xxxviii tl. d.  
KB-E2 516-5,keine_id,Alter Fleischmarkt,1424,,verkauf ,560,2 tl. 80 d.,120,280,280 tl.,umb iiᶜ und lxxx tl. Wienner phenning  
KB-E2 517-1,DB5521,Am Gestade,1424,ja,verkauf ,142,0.5 tl. 22 d.,120,71,71 tl.,umb lxxi tl. Wienner pfenning  
KB-E2 517-2,DB5213,Wiltwerkerstraße,1425,,verkauf ,380,12 s. 20 d.,120,190,190 tl.,umb iᶜ und lxxxx tl. d.  
KB-E2 517-3,keine_id,Neuer Markt,1425,,verkauf ,258,1 tl. 18 d.,120,129,129 tl.,umb hundert und xxviiii tl. d.  
KB-E2 517-4,keine_id,Kernerstraße,1425,ja,verkauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
KB-E2 517-5,keine_id,unter den Spenglern,1425,,verkauf ,78,78 d.,120,39,39 tl.,umb xxxviiii tl. d.  
KB-E2 518-1,keine_id,auf dem Steig / Predigerkloster,1425,,verkauf ,136,0.5 tl. 16 d.,120,68,68 tl.,umb lxviii tl. d. 
KB-E2 518-2,keine_id,Petersfreithof,1426,,verkauf ,1680,7 tl.,120,840,840 tl.,umb viiiᶜ und xl tl. d.  
KB-E2 518-3,keine_id,vor Kernertor,1426,,verkauf ,222,7 s. 12 d.,120,111,111 tl.,umb hundert und Aindlef pfund Wienner phenning  
KB-E2 518-4,DB5486b,unter den langen Tuchlauben,1426,,verkauf ,350,11 s. 20 d.,120,175,175 tl.,umb hundert und funfund Sibenczig pfund Wienner phenning  
KB-E2 518-5,DB1003,Lederhof,1426,ja,verkauf ,36,36 d.,120,18,18 tl.,umb xviii tl. d.  
KB-E2 519-1,keine_id,Alter Kohlmarkt / #St. Michael,1426,ja,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert pfund Wienner phenning  
KB-E2 519-2,keine_id,Pippingerstraße,1426,,verkauf ,250,1 tl. 10 d.,240,250,250 tl.,umb ii½ᶜ tl. d.  
KB-E2 519-3,DB0005,Neulucke / vor Kernertor,1428,,verkauf ,40,40 d.,120,20,20 tl.,umb xx tl. d.  
KB-E2 519-4,DB0062,Alserstraße / vor Schottentor,1428,,schenkung ,84,84 d.,,,,
KB-E2 519-5,keine_id,unter den Fischern / vor Werdertor,1428,,verkauf ,40,40 d.,120,20,20 tl.,umb xx tl. d.  
KB-E2 519-6,DB0038,Alserstraße / vor Schottentor,1428,ja,verkauf ,300,10 s.,120,150,150 tl.,umb i½ᶜ tl. Wienner d.  
KB-E2 520-1,keine_id,Ratstraße,1429,,verkauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
KB-E2 520-2,keine_id,Pippingerstraße,1429,,überschreibung ,10,10 d.,,,,
KB-E2 520-3,keine_id,vor Werdertor,1429,,,30,30 d.,116,14.5,14.5 tl.,umb xiiii½ tl. d.  
KB-E2 520-4,keine_id,Brandstätte,1429,ja,verkauf ,250,8 s. 10 d.,192,200,200 tl.,umb iiᶜ tl. Wienner pfenning  
KB-E2 520-5,keine_id,Brandstätte,1429,,verkauf ,400,13 s. 10 d.,120,200,200 tl.,umb cc tl. d.  
KB-E2 521-1,keine_id,Kernerstraße,1430,,verkauf ,130,0.5 tl. 10 d.,120,65,65 tl.,umb funfundsechczig phunt phenning  
KB-E2 521-2,keine_id,Münzerstraße,1430,,verkauf ,2000,8 tl. 80 d.,120,1000,1000 tl.,umb Tausent phunt phenning  
KB-E2 522-1,keine_id,vor Stubentor,1431,,verkauf ,180,6 s.,120,90,90 tl. 6 s.,umb lxxxx tl. und vi s. d.  
KB-E2 523-1,keine_id,St. Johannsstraße,1432,,überschreibung ,160,5 s. 10 d.,,,,
KB-E2 523-2,DB0057,Alserstraße / vor Schottentor,1432,,verkauf ,80,80 d.,120,40,40 tl. 4 s.,umb xl tl. iiii s. d.  
KB-E2 523-3,keine_id,Kumpflucke,1432,,verkauf ,80,80 d.,120,40,40 tl.,umb xl tl. d.  
KB-E2 524-1,DB0058,#Alserstraße / vor Schottentor,1433,,verkauf ,66,66 d.,120,33,33 tl.,umb xxxiii tl. d.  
KB-E2 524-2,keine_id,unter den Lederern / vor Werdertor,1433,ja,verkauf ,64,64 d.,120,32,32 tl.,umb xxxii tl. Wienner d.  
KB-E2 525-1,keine_id,vor Stubentor,1434,,verkauf ,50,50 d.,122,25.5,25.5 tl.,umb xxv½ tl. d.  
KB-E2 525-2,keine_id,bei den Predigern,1434,,verkauf ,90,3 s.,120,45,45 tl.,umb xlv tl. d.  
KB-E2 525-3,keine_id,Alter Rossmarkt,1434,,verkauf ,460,15 s. 10 d.,120,230,230 tl.,umb cc xxx tl. d.  
KB-E2 526-1,keine_id,vor Stubentor,1434,,verkauf ,180,6 s.,120,90,90 tl.,umb lxxxx tl. Wienner pfenning  
KB-E2 526-2,keine_id,Greut / vor Stubentor,1434,,verkauf ,230,7 s. 20 d.,120,115,115 tl.,umb c xv tl. d.  
KB-E2 526-3,keine_id,hintere Peckenstraße,1434,,verkauf ,960,4 tl.,125,500,500 tl.,umb ccccc tl. d.  
KB-E2 527-1,keine_id,Raubergäßchen / St. Stephan,1435,,verkauf ,600,2.5 tl.,120,300,300 tl.,umb ccc tl. d.  
KB-E2 527-2,DB0112,Haarhof / hinter St. Pankraz,1436,ja,verkauf ,42,42 d.,120,21,21 tl.,umb xxi tl. Wienner d.  
KB-E2 528-1,DB5449a,Hühnergässchen / Taschnerhaus,1435,,verkauf ,210,7 s.,125,110,110 tl.,umb C x tl. d.  
KB-E2 528-2,keine_id,Alter Kohlmarkt / St. Michael,1435,,verkauf ,690,2 tl. 7 s.,120,345,345 tl.,umb cccxlv tl. d.  
KB-E2 529-1,keine_id,Lichtensteg / unter den Fleischbänken,1436,,verkauf ,250,8 s. 10 d.,134,140,140 tl.,umb cxl tl. Wienner d.  
KB-E2 529-2,DB5131,hinter St. Pankraz,1437,,verkauf ,160,5 s. 10 d.,120,80,80 tl.,umb lxxx tl. Wienner d.  
KB-E2 530-1,keine_id,Kernerstraße,1437,,verkauf ,430,14 s. 10 d.,120,215,215 tl.,umb cc xv tl. d.  
KB-E2 530-2,DB5132,hinter St. Pankraz,1437,ja,verkauf ,21,21 d.,125,11,11 tl.,umb xi tl. Wienner d.  
KB-E2 530-3,keine_id,St. Johannsstraße,1437,,verkauf ,102,3 s. 12 d.,120,51,51 tl.,umb li tl. Wienner d.  
KB-E2 530-4,DB1042,Weiße Brüder,1437,,verkauf ,200,6 s. 20 d.,240,200,200 tl.,umb iiᶜ tl. d.  
KB-E2 531-1,keine_id,St. Johannsstraße,1437,,verkauf ,110,3 s. 20 d.,120,55,55 tl.,umb lv tl. d.  
KB-E2 531-2,keine_id,Schwabgasse / vor Kernertor,1437,,,32,32 d.,,,,
KB-E2 531-3,keine_id,Graben / Mehlzeile,1437,,verkauf ,160,5 s. 10 d.,120,80,80 tl.,umb lxxx tl. Wienner d.  
KB-E2 535-1,DB0003,Neulucke / vor Widmertor,1420,,verkauf ,64,64 d.,120,32,32 tl.,umb zway und dreissig phunt Wienner phenning  
KB-E2 535-2,keine_id,Salzgries,1420,ja,verkauf ,,,,64,64 tl.,umb vier und Sechczig phunt Wienner phenning  
KB-E2 536-1,DB0041,Alserstraße / vor Schottentor,1421,,verkauf ,44,44 d.,120,22,22 tl.,umb zway und zwainczig phunt Wienner phenning  
KB-E2 536-2,keine_id,Alter Fleischmarkt / Laurenzerinnen,1421,,verkauf ,190,6 s. 10 d.,120,95,95 tl.,umb funf und Newnczig phunt Wienner phenning  
KB-E2 536-3,DB5454,Berghof,1422,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert phunt Wienner phenning  
KB-E2 537-1,keine_id,Kienmarkt,1422,,verkauf ,680,2 tl. 6 s. 20 d.,120,340,340 tl.,umb drewhundert und vierczigk phunt Wienner phenning  
KB-E2 537-2,keine_id,Neuer Markt,1422,,verkauf ,264,6 s. 84 d.,120,132,132 tl.,umb hundert und zway und dreissigk phunt Wienner phenning  
KB-E2 537-3,keine_id,Salzgries,1423,,verkauf ,160,5 s. 10 d.,120,80,80 tl.,umb lxxx tl. Wienner phenning  
KB-E2 538-1,keine_id,Neuer Markt,1423,,verkauf ,80,80 d.,120,40,40 tl.,umb xl tl. d.  
KB-E2 538-2,DB0122,hinter St. Pankraz,1423,ja,verkauf ,100,3 s. 10 d.,120,50,50 tl.,umb l tl. d.  
KB-E2 538-3,keine_id,Lichtensteg,1429,,verkauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
KB-E2 539-1,DB1048,Badstube zu den Röhren,1430,ja,,120,0.5 tl.,176,88,88 tl.,umb lxxxviii tl. d. 
KB-E2 539-2,keine_id,Wollzeile,1431,ja,verkauf ,258,1 tl. 18 d.,119,128,128 tl.,umb C xxviii tl. d.  
KB-E2 540-1,keine_id,Predigerfreithof,1432,,,,0 d.,,,,
KB-E2 541-1,keine_id,Teinfaltstraße,1432,,verkauf ,18,18 d.,120,9,9 tl.,umb Newn phunt phenning  
KB-E2 541-2,keine_id,Teinfaltstraße,1433,,verkauf ,40,40 d.,120,20,20 tl.,umb xx tl. d.  
KB-E2 541-3,keine_id,Teinfaltstraße,1433,,verkauf ,40,40 d.,120,20,20 tl.,umb xx tl. d.  
KB-E2 541-4,keine_id,Graben,1433,,,,,,,,
KB-E2 542-1,DB0049,Alserstraße / vor Schottentor,1434,ja,verkauf ,74,74 d.,38,12,12 tl.,umb xii tl. Wienner phenning  
KB-E2 542-2,keine_id,Neuer Markt,1434,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert pfunt Wiener phenning  
KB-E2 543-1,keine_id,Alter Fleischmarkt,1434,,verkauf ,240,1 tl.,120,120,120 tl.,umb Cxx tl. d.  
KB-E2 543-2,DB5503,Münzerstraße,1435,,verkauf ,800,3 tl. 80 d.,270,900,900 tl.,umb Newnhundert pfunt pfenning  
KB-E2 543-3,DB5504,Kammerhof,1435,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb C tl. d.  
KB-E2 544-1,keine_id,bei den Predigern,1437,,verkauf ,400,13 s. 10 d.,120,200,200 tl.,umb zwayhundert phunt phenning  
KB-E2 545-1,keine_id,vor Werdertor,1436,,verkauf ,38,38 d.,120,19,19 tl.,umb xviiii tl. d.  
KB-E2 545-2,keine_id,St. Jakob,1446,,verkauf ,100,3 s. 10 d.,120,50,50 tl.,umb l tl. d.  
KB-E2 545-3,keine_id,unter den Flößern / vor Werdertor,1436,,,32,32 d.,120,16,16 tl.,umb xvi tl. Wienner d.  
KB-E2 546-1,keine_id,Stadtgraben / vor Stubentor,1437,,verkauf ,20,20 d.,120,10,10 tl.,umb x tl. Wienner d.  
KB-E2 546-2,DB5031,Schiltergasse,1437,,verkauf ,400,13 s. 10 d.,120,200,200 tl.,umb cc tl. d. 
KB-E2 546-3,DB0072,Bognergasse,1437,,verkauf ,160,5 s. 10 d.,120,80,80 tl.,umb lxxx tl. Wienner d.  
KB-E2 547-1,keine_id,innerhalb Werdertor / unter den Goldschmieden,1420,ja,verkauf ,20,20 d.,120,10,10 tl.,umb zehen phunt Wienner phenning  
KB-E2 547-2,keine_id,Haarmarkt,1420,,überschreibung ,480,2 tl.,,,,
KB-E2 547-3,keine_id,Greut / vor Stubentor,1420,,verkauf ,74,74 d.,120,37,37 tl.,umb Siben und dreissig phunt Wienner phenning  
KB-E2 547-4,keine_id,vordere Peckenstraße,1437,,verkauf ,540,18 s.,120,270,270 tl.,umb iiᶜ und lxx tl. Wienner d.  
KB-E2 548-1,keine_id,bei den Predigern,1421,,verkauf ,192,6 s. 12 d.,121,97,95 tl. + 2 G,umb funf und Newnczig phunt Wienner phenning  und umb zwen guldein  
KB-E2 548-2,keine_id,Mentlerstraße,1421,,verkauf ,58,58 d.,120,29,29 tl.,umb Newn und zwainczig phunt Wienner phenning  
KB-E2 548-3,keine_id,Kienmarkt,1421,ja,überschreibung ,180,6 s.,,,,
KB-E2 549-1,DB5536,unter den Sattlern,1422,,verkauf ,700,2.5 tl. 3 s. 10 d.,120,350,350 tl.,umb drewhundert und funfczig phunt Wienner phenning  
KB-E2 549-2,keine_id,Kernerstraße,1422,ja,verkauf ,60,60 d.,120,30,30 tl.,umb dreissig phunt Wienner phenning  
KB-E2 549-3,DB5203,Hohe Brücke / Wiltwerkerstraße,1422,,verkauf ,208,6 s. 28 d.,120,104,104 tl.,umb hundert und vier phunt  
KB-E2 550-1,keine_id,Münzerstraße,1422,,verkauf ,500,2 tl. 20 d.,120,250,250 tl.,umb dritthalbhundert phunt Wienner phenning  
KB-E2 550-2,keine_id,Graben / Mehlzeile,1422,ja,verkauf ,77,77 d.,171,55,55 tl.,umb funf und funfczig phunt Wienner phenning  
KB-E2 550-3,DB5105,hinter St. Pankraz,1422,ja,verkauf ,120,0.5 tl.,120,60,60 tl.,umb Sechczig phunt Wienner phenning  
KB-E2 551-1,keine_id,Laurenzerinnen,1422,,verkauf ,96,3 s. 6 d.,120,48,48 tl.,umb Acht und virczig phunt Wienner phenning  
KB-E2 551-2,DB1044,Weiße Brüder,1422,,verkauf ,24,24 d.,400,40,40 tl.,umb virczigk phunt Wienner phenning  
KB-E2 551-3,DB5220b,Wiltwerkerstraße,1422,,verkauf ,120,0.5 tl.,240,120,120 tl.,umb hundert und zwainczig pfunt Wienner pfenning  
KB-E2 551-4,keine_id,vor Widmertor / Weidenstraße,1422,ja,verkauf ,56,56 d.,120,28,28 tl.,umb xxviii tl. d.  
KB-E2 552-1,keine_id,Rotgasse,1423,,verkauf ,24,24 d.,120,12,12 tl.,umb xii tl. d.  
KB-E2 552-2,keine_id,Graben / Mehlzeile,1423,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert pfunt Wienner phenning  
KB-E2 552-3,keine_id,Alter Kohlmarkt,1423,,verkauf ,360,12 s.,120,180,180 tl.,umb hundert und lxxx tl. d.  
KB-E2 552-4,keine_id,vor Widmertor,1423,,verkauf ,50,50 d.,120,25,25 tl.,umb xxv tl. d.  
KB-E2 552-5,DB5474,Peurertor,1424,,verkauf ,1300,5 tl. 3 s. 10 d.,120,650,650 tl.,umb vi½ᶜ tl.  
KB-E2 553-1,keine_id,Greut / vor Stubentor,1424,,verkauf ,52,52 d.,120,26,26 tl.,umb xxvi tl. d.  
KB-E2 553-2,DB5112,hinter St. Pankraz,1424,,verkauf ,68,68 d.,120,34,34 tl.,umb xxxiiii tl. d.  
KB-E2 553-3,DB1064,Wiltwerkerstraße,1424,,verkauf ,444,14 s. 24 d.,111,207,207 tl.,umb iiᶜ und vii tl. d.  
KB-E2 553-4,DB5127,hinter St. Pankraz,1425,,verkauf ,240,1 tl.,120,120,120 tl.,umb hundert und xx tl. d.  
KB-E2 553-5,keine_id,Kienmarkt,1425,,verkauf ,1100,4.5 tl. 20 d.,120,550,550 tl.,umb v½ᶜ tl. d.  
KB-E2 554-1,keine_id,Strauchgasse,1426,ja,verkauf ,100,3 s. 10 d.,120,50,50 tl.,umb l tl. Wienner phenning  
KB-E2 554-2,keine_id,Kernerstraße,1426,,verkauf ,400,13 s. 10 d.,120,200,200 tl.,umb zwaihundert pfund Wienner phenning  
KB-E2 554-3,keine_id,vor Kernertor,1426,,verkauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
KB-E2 555-1,DB0037,Alserstraße / vor Schottentor,1427,,verkauf ,14,14 d.,120,7,7 tl.,umb vii tl. d.  
KB-E2 555-2,keine_id,Alter Kohlmarkt / #St. Michael,1427,ja,überschreibung ,112,3 s. 22 d.,,,,
KB-E2 555-3,DB0043,#Alserstraße / vor Schottentor,1427,ja,verkauf ,128,0.5 tl. 8 d.,120,64,64 tl.,umb lxiiii tl. d.  
KB-E2 555-4,keine_id,Wollzeile,1427,,verkauf ,,,,310,310 tl.,umb iiiᶜ und x tl. d.  
KB-E2 556-1,keine_id,Alter Kohlmarkt,1427,,verkauf ,80,80 d.,120,40,40 tl.,umb xl tl. d.  
KB-E2 556-2,keine_id,Lichtensteg / unter den Fleischbänken,1420,,verkauf ,220,7 s. 10 d.,120,110,110 tl.,umb hundert und x tl. d.  
KB-E2 556-3,keine_id,vordere Peckenstraße,1428,,verkauf ,200,6 s. 20 d.,240,200,200 tl.,umb iiᶜ tl. d.  
KB-E2 556-4,keine_id,Greut / vor Stubentor,1428,,verkauf ,78,78 d.,120,39,39 tl.,umb xxxviiii tl. d.  
KB-E2 557-1,keine_id,unter den Fischern / vor Werdertor,1428,,,80,80 d.,,,,
KB-E2 557-2,keine_id,hintere Peckenstraße,1429,,verkauf ,540,18 s.,120,270,270 tl.,umb zwai hundert und lxx tl. d.  
KB-E2 557-3,keine_id,hintere Peckenstraße,1429,,verkauf ,800,3 tl. 80 d.,120,400,400 tl.,umb iiiiᶜ tl. d.  
KB-E2 557-4,keine_id,Lichtensteg,1429,,verkauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
KB-E2 557-5,keine_id,St. Jakob / Viehhof,1429,,verkauf ,110,3 s. 20 d.,120,55,55 tl.,umb lv tl. d.  
KB-E2 559-1,DB1125,Herzoghof,1431,,,470,15 s. 20 d.,,,,
KB-E2 559-2,DB0113,Haarhof,1431,ja,verkauf ,90,3 s.,120,45,45 tl.,umb xlv tl. Wienner d.  
KB-E2 559-3,keine_id,Biberturm / vor Stubentor,1431,ja,verkauf ,12720,53 tl.,0,26,26 tl.,umb xxvi tl. d.  
KB-E2 560-1,DB0026,Alserstraße,1431,,verkauf ,52,52 d.,129,28,28 tl.,umb xxviii tl. d.  
KB-E2 560-2,keine_id,vor Kernertor / Weidenstraße,1431,ja,verkauf ,105,3 s. 15 d.,121,53,53 tl.,umb drewundfunfczig phunt Wienner phenning  
KB-E2 560-3,keine_id,Singerstraße,1431,,verkauf ,100,3 s. 10 d.,120,50,50 tl.,umb l tl. d.  
KB-E2 560-4,keine_id,Schenkenstraße,1431,,verkauf ,84,84 d.,120,42,42 tl.,umb xlii tl. d.  
KB-E2 561-1,DB5135,hinter St. Pankraz / Nadlergasse,1432,,verkauf ,64,64 d.,,,na,umb ain Sum gelts  
KB-E2 561-2,DB5135,hinter St. Pankraz,1432,,verkauf ,90,3 s.,120,45,45 tl.,umb xlv tl. d.  
KB-E2 561-3,DB6000,Scheffstraße / vor Stubentor,1432,ja,verkauf ,52,52 d.,120,26,26 tl.,umb xxvi tl. d.  
KB-E2 562-1,keine_id,Greut,1432,ja,verkauf ,16,16 d.,120,8,8 tl. 50 d.,umb viii tl. l d.  
KB-E2 562-2,keine_id,Schenkenstraße,1432,,verkauf ,84,84 d.,120,42,42 tl.,umb xlii tl. d.  
KB-E2 563-1,keine_id,Salzgries,1433,,verkauf ,160,5 s. 10 d.,120,80,80 tl.,umb lxxx tl. d.  
KB-E2 563-2,keine_id,Heumarkt,1433,,verkauf ,70,70 d.,120,35,35 tl.,umb xxxv tl. Wienner d.  
KB-E2 563-3,keine_id,Greut / vor Stubentor,1433,ja,verkauf ,20,20 d.,132,11,11 tl. 6 s.,umb xi tl. vi s. d.  
KB-E2 564-1,keine_id,Alter Kohlmarkt / #St. Michael,1433,ja,verkauf ,360,12 s.,128,192,192 tl.,umb hundert und zwayundnewnczig phunt phenning  
KB-E2 564-2,keine_id,Stadtgraben / vor Widmertor,1433,ja,verkauf ,40,40 d.,120,20,20 tl.,umb xx tl. d.  
KB-E2 564-3,DB0081,Bognergasse,1433,,verkauf ,180,6 s.,126,95,95 tl.,umb lxxxxv tl. d.  
KB-E2 564-4,keine_id,Schenkenstraße,1437,,überschreibung ,48,48 d.,,,,
KB-E2 564-5,keine_id,Kernerstraße,1437,ja,verkauf ,220,7 s. 10 d.,120,110,110 tl.,umb C x tl. d.  
KB-E2 565-1,DB0047,#Alserstraße / vor Schottentor,1434,,überschreibung ,140,0.5 tl. 20 d.,,,,
KB-E2 565-2,DB0030,Alserstraße,1434,ja,verkauf ,90,3 s.,120,45,45 tl.,umb xlv tl. d.  
KB-E2 565-3,keine_id,vordere Peckenstraße,1434,,verkauf ,420,14 s.,125,220,220 tl.,umb ccxx tl. d.  
KB-E2 565-4,DB5420b,Hoher Markt / unter den Wendkremen,1434,,verkauf ,280,9 s. 10 d.,137,160,160 tl.,umb hundert und sechczig phunt pfenning  
KB-E2 566-1,DB5137,hinter St. Pankraz,1434,,verkauf ,180,6 s.,120,90,90 tl.,umb lxxxx tl. d.  
KB-E2 566-2,DB1007,Herzoghof / Lederhof,1434,,verkauf ,66,66 d.,120,33,33 tl.,umb xxxiii tl. d.  
KB-E2 566-3,keine_id,Riemhaus,1434,ja,verkauf ,48,48 d.,120,24,24 tl. 4 s. 10 d.,umb xxiiii tl. iiii s. und x d.  
KB-E2 566-4,keine_id,unter den Fischern,1437,,verkauf ,24,24 d.,120,12,12 tl.,umb xii tl. Wienner d.  
KB-E2 567-1,DB0077c,Bognergasse,1435,,verkauf ,140,0.5 tl. 20 d.,120,70,70 tl.,umb lxx tl. d.  
KB-E2 567-2,keine_id,Roter Turm,1435,,verkauf ,420,14 s.,125,220,220 tl.,umb cc xx tl. d.  
KB-E2 567-3,DB0050,#Alserstraße / vor Schottentor,1437,,verkauf ,28,28 d.,120,14,14 tl.,umb xiiii tl. d.  
KB-E2 568-1,keine_id,Weihenburg,1435,,verkauf ,,,,225,225 tl.,umb cc xxv tl. d.  
KB-E2 568-2,DB5129,hinter St. Pankraz,1435,ja,verkauf ,38,38 d.,120,19,19 tl.,umb xviiii tl. d.  
KB-E2 568-3,keine_id,Neuer Markt,1435,ja,verkauf ,180,6 s.,120,90,90 tl.,umb lxxxx tl. d.  
KB-E2 568-4,DB5345,Weiße Brüder,1436,,verkauf ,400,13 s. 10 d.,120,200,200 tl.,umb zway hundert pfunt pfenning  
KB-E2 569-1,keine_id,Salzgries,1435,,verkauf ,190,6 s. 10 d.,120,95,95 tl.,umb lxxxxv tl. d.  
KB-E2 569-2,keine_id,vor Werdertor,1436,,verkauf ,840,28 s.,4,14,14 tl.,umb xiiii tl. d.  
KB-E2 569-3,DB5103,hinter St. Pankraz,1436,,verkauf ,100,3 s. 10 d.,120,50,50 tl.,umb l tl. d.  
KB-E2 569-4,keine_id,Krugstraße,1437,,verkauf ,132,4 s. 12 d.,120,66,66 tl.,umb lxvi tl. d.  
KB-E2 570-1,DB5449b,Hühnergässchen / Taschnerhaus,1436,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb C tl. d.  
KB-E2 570-2,keine_id,Walichstraße,1436,,verkauf ,174,5 s. 24 d.,120,87,87 tl.,umb Sibenundachczig phunt phenning  
KB-E2 570-3,DB5524,Am Gestade,1436,ja,,120,0.5 tl.,148,74,74 tl.,umb lxxiiii tl. Wienner d.  
KB-E2 570-4,keine_id,Kernerstraße / Kernertor,1436,,verkauf ,,0 d.,,165,165 tl.,umb Clxv tl. d.  
KB-E2 571-1,DB0092,Schaufellucke,1420,,verkauf ,76,76 d.,120,38,38 tl.,umb Acht und dreissig phunt Wienner phenning  
KB-E2 571-2,keine_id,Himmelpforten,1420,ja,überschreibung ,120,0.5 tl.,,,,
KB-E2 571-3,DB5535,unter den Sattlern,1420,,verkauf ,600,2.5 tl.,120,300,300 tl.,umb drew hundert phunt Wienner phenning  
KB-E2 571-4,keine_id,Petersfreithof,1437,,verkauf ,160,5 s. 10 d.,120,80,80 tl.,umb lxxx tl. d.  
KB-E2 572-1,keine_id,St. Johannsstraße,1420,ja,verkauf ,50,50 d.,120,25,25 tl.,umb funf und zwainczig phunt Wienner phenning  
KB-E2 573-1,keine_id,Alter Kohlmarkt,1420,,verkauf ,140,0.5 tl. 20 d.,120,70,70 tl.,umb Sybenczig phunt Wienner phenning  
KB-E2 574-1,keine_id,Himmelpforten,1421,,verkauf ,160,5 s. 10 d.,120,80,80 tl.,umb Achczig phunt Wienner phenning  
KB-E2 574-2,keine_id,Kernerstraße,1421,,verkauf ,664,2.5 tl. 64 d.,120,332,332 tl.,umb drew hundert phunt und umb zway und dreissig phunt Wienner phenning  
KB-E2 575-1,keine_id,Stadtgraben / vor Stubentor,1422,ja,verkauf ,12,12 d.,120,6,6 tl.,umb sechs phunt Wienner phenning  
KB-E2 575-2,keine_id,auf dem Anger,1422,ja,verkauf ,25,25 d.,120,12.5,12.5 tl.,umb dreiczehenthalb phunt Wienner phenning  
KB-E2 575-3,keine_id,Walichstraße,1423,,verkauf ,130,0.5 tl. 10 d.,120,65,65 tl.,umb lxv tl. d.  
